Post ID,Product Brand,Sentiment Score,battery,camera,screen,performance,design,software,display,speaker,battery life,camera quality
1gy0jkr,Oppo Find X3 Pro,0.4,,,,,,,,,,
1h5s7ty,Oppo Find X3 Pro,0.6,,,,3.0,,,,,5.0,
1hvsynn,Oppo Find X3 Pro,0.3,,,2.0,2.0,2.0,3.0,,,1.0,2.0
1hbinok,Oppo Find X3 Pro,-0.8,,,,,,,,,,
1ic5n0r,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,0.25,,3.0,,,,,,,,
1hbinok,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1hp4uyz,Oppo Find X3 Pro,0.25,,,5.0,3.0,5.0,4.0,5.0,,5.0,4.0
1gq5vx7,Oppo Find X3 Pro,0.1,,,,,3.0,2.0,,,,
1gy7xqa,Oppo Find X3 Pro,0.375,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.4,,,,,,,,,,3.0
1gw9k25,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,0.3636,,3.0,,,,,,,4.0,
1i7kb0z,Oppo Find X3 Pro,0.09,,,4.0,,,,,,,
1hm2erb,Oppo Find X3 Pro,-0.45,2.0,,,,,,,,,
1hwnsix,Oppo Find X3 Pro,0.3,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0
1hwyo47,Oppo Find X3 Pro,-0.271,,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.0,,1.0,,,,,,,,1.0
1gy0jkr,Oppo Find X3 Pro,-0.8,,,,,,,,,,
1gprxvr,Oppo Find X3 Pro,-0.25,,3.0,,,2.0,,,,,
1gprxvr,Oppo Find X3 Pro,0.6,,,,,5.0,,,,,
1gsm34a,Oppo Find X3 Pro,0.1,,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
1if1coz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h2wng8,Oppo Find X3 Pro,0.1,,,,,,,,,,
1h4bdrw,Oppo Find X3 Pro,0.4,,,,,,,,,,
1hvsynn,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1heow1s,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1hjac5a,Oppo Find X3 Pro,-0.2,,,,,,,,,,4.0
1hvsynn,Oppo Find X3 Pro,0.0,,,,,,,,,,
1id03qa,Oppo Find X3 Pro,-0.7,,,,2.0,,2.0,,,,
1h2wng8,Oppo Find X3 Pro,0.2,,,,,,,,,,3.0
1gwa914,Oppo Find X3 Pro,0.8,,,,,,,,,,5.0
1h6alxx,Oppo Find X3 Pro,0.15,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0
1hc23n8,Oppo Find X3 Pro,0.8,,5.0,,,,,,,,
1i884fy,Oppo Find X3 Pro,0.1,,,,,,,,,,
1h2wng8,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,-0.3,,,,,,,,,,2.0
1if0pv4,Oppo Find X3 Pro,0.45,,,,,,,,,,
1hjac5a,Oppo Find X3 Pro,0.6,,4.0,,,,,,,,
1id03qa,Oppo Find X3 Pro,0.2,3.0,,,,,,,,,
1hc23n8,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.8333333333333334,,5.0,,5.0,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.5,,2.0,,,,,,,,
1ih3ri7,Oppo Find X3 Pro,-0.8,1.0,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,0.3,,,,,,,4.0,,,
1h4bdrw,Oppo Find X3 Pro,0.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
1h0znsf,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hg0vsa,Oppo Find X3 Pro,0.0,,,,,,,,,,
1id03qa,Oppo Find X3 Pro,0.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,
1gwa914,Oppo Find X3 Pro,0.7,2.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0
1i55mvz,Oppo Find X3 Pro,0.7,,4.0,,,,,,,,
1igu6ek,Oppo Find X3 Pro,0.125,,,,,,,,,,
1if0pv4,Oppo Find X3 Pro,0.333,,4.0,4.0,,,4.0,,,,
1if1coz,Oppo Find X3 Pro,0.4,3.0,,,,,,,,,
1i2katq,Oppo Find X3 Pro,0.7,,,,,,,,,,
1i9pgpz,Oppo Find X3 Pro,0.2,,3.0,,,,,,,,
1hc23n8,Oppo Find X3 Pro,0.125,,,3.0,,,,,,,
1h8wx4o,Oppo Find X3 Pro,0.9,4.0,,,5.0,,,,,,
1he5ruz,Oppo Find X3 Pro,-0.6,,,,,,3.0,,2.0,,
1if36qz,Oppo Find X3 Pro,-0.6,2.0,,,,,3.0,,,,
1gprxvr,Oppo Find X3 Pro,-0.5,,,2.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0
1i4ycat,Oppo Find X3 Pro,-0.6,,,,,,,,,2.0,
1hbinok,Oppo Find X3 Pro,-0.3,3.0,,,,,,,,,
1i55mvz,Oppo Find X3 Pro,0.6,,5.0,,,,,,,,
1hvsynn,Oppo Find X3 Pro,0.0,,3.0,,,,,,,,
1guqega,Oppo Find X3 Pro,0.5,,,,3.0,,,,,,4.0
1i4ycat,Oppo Find X3 Pro,-0.5,,,,,,,,,2.0,
1h11tbz,Oppo Find X3 Pro,0.4,,,,,,,,,,4.0
1hm2erb,Oppo Find X3 Pro,0.91,,,,4.0,4.0,,,,,
1id03qa,Oppo Find X3 Pro,-0.1,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1h6alxx,Oppo Find X3 Pro,-0.333,,4.0,,,,,,,,
1hy3b14,Oppo Find X3 Pro,0.2,,,,,,,,,,
1if1coz,Oppo Find X3 Pro,-0.7,2.0,,,,,2.0,,,,
1if0pv4,Oppo Find X3 Pro,-0.25,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.7,,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0
1h4bdrw,Oppo Find X3 Pro,0.6,,,,,,,,,,
1h5s7ty,Oppo Find X3 Pro,0.4,,4.0,,,4.0,,,,,
1hc23n8,Oppo Find X3 Pro,0.6,,,4.0,,,,,,,
1h5s7ty,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1h8wx4o,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1gv8guy,Oppo Find X3 Pro,-0.9,,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,
1ih3ri7,Oppo Find X3 Pro,-0.2,,,,,,2.0,,,,
1hp4uyz,Oppo Find X3 Pro,0.5,,,,3.0,,,,,5.0,
1gw9k25,Oppo Find X3 Pro,-0.8,,,,,,,,,,
1if0pv4,Oppo Find X3 Pro,0.2,4.0,,,3.0,,,,,,
1ic5n0r,Oppo Find X3 Pro,0.5,4.0,,,,,,,,4.0,
1gprxvr,Oppo Find X3 Pro,-0.6,,,,,,,,,,
1h5s7ty,Oppo Find X3 Pro,-0.2,,5.0,4.0,5.0,5.0,2.0,,5.0,5.0,5.0
1i2katq,Oppo Find X3 Pro,0.3,,,,,,3.0,,,,
1ifqh1y,Oppo Find X3 Pro,-0.5,,2.0,,,,,,,,
1ih3ri7,Oppo Find X3 Pro,0.2,2.0,,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.542,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hala6r,Oppo Find X3 Pro,-0.2,,,,,2.0,,,,,
1i9pgpz,Oppo Find X3 Pro,0.25,,4.0,,,,,,,,
1hvsynn,Oppo Find X3 Pro,-0.333,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.405,,,,,,,,,,
1igu6ek,Oppo Find X3 Pro,0.7,,,,4.0,,,,,,5.0
1idwt5l,Oppo Find X3 Pro,0.7,,,,,,,,,5.0,
1hwyo47,Oppo Find X3 Pro,0.0,,,,,,,,,,
1i9pgpz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1he5ruz,Oppo Find X3 Pro,-0.4,3.0,,,,,,,2.0,5.0,4.0
1hwyo47,Oppo Find X3 Pro,0.2,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0
1hg0vsa,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,0.6,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,0.6,4.0,4.0,4.0,,,,,,,
1i3h80t,Oppo Find X3 Pro,0.2,,4.0,,,,,,,,
1i56zyi,Oppo Find X3 Pro,0.1,,,,,,3.0,,,,
1h11tbz,Oppo Find X3 Pro,0.6,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.1,,,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.125,,,,,,,,,,
1hobizg,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hwnsix,Oppo Find X3 Pro,-0.7,,1.0,,,,,,,,
1h6alxx,Oppo Find X3 Pro,0.0,,3.0,,,,,,,,
1hala6r,Oppo Find X3 Pro,0.2,,,,,,,,,,
1hp4uyz,Oppo Find X3 Pro,0.6,,,4.0,5.0,5.0,3.0,,3.0,5.0,5.0
1h4bdrw,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.4,,,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.55,,4.0,,,,4.0,,,,
1ih3ri7,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,0.7,,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,5.0
1gv8guy,Oppo Find X3 Pro,-0.125,,,,,,,,,,
1i55mvz,Oppo Find X3 Pro,0.4,,,,,,,,,,
1id03qa,Oppo Find X3 Pro,0.6,,,,,,,,,4.0,
1h41f61,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hp4uyz,Oppo Find X3 Pro,0.0,5.0,5.0,,,,,,,,
1he5ruz,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1hm2erb,Oppo Find X3 Pro,-0.3333333333333333,,,,,,3.0,,,,
1hobizg,Oppo Find X3 Pro,0.75,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,-0.625,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.15,,,,,,,,,,3.0
1h41f61,Oppo Find X3 Pro,0.2,,,,,,3.0,,,,
1h6alxx,Oppo Find X3 Pro,0.3,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,-0.556,,,,,,,,,,
1ianyrz,Oppo Find X3 Pro,-0.2,3.0,,,,,,,,,
1hbinok,Oppo Find X3 Pro,0.0,3.0,,,2.0,3.0,,,,,
1gw9k25,Oppo Find X3 Pro,-0.875,,,,,,,,,,
1hm2erb,Oppo Find X3 Pro,0.25,,3.0,,,,,,,,
1i3tzh1,Oppo Find X3 Pro,0.0,,,,,,,,,,
1heow1s,Oppo Find X3 Pro,0.3,4.0,,,,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.25,,,,2.0,3.0,4.0,,,,
1gw9k25,Oppo Find X3 Pro,0.25,,,,,,,,,5.0,
1h5s7ty,Oppo Find X3 Pro,0.3,,,,,,,,,,
1h41f61,Oppo Find X3 Pro,0.0,1.0,3.0,1.0,2.0,,2.0,,,,
1hy3b14,Oppo Find X3 Pro,-0.1,,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,-0.6,,3.0,,,,,,,,
1hwyo47,Oppo Find X3 Pro,-0.33,,2.0,5.0,,,,,,5.0,4.0
1gv8guy,Oppo Find X3 Pro,-0.7,,,,,,,,,,
1gy0jkr,Oppo Find X3 Pro,0.0,,,,,,,,,,
1idwt5l,Oppo Find X3 Pro,0.125,3.0,,,4.0,,5.0,,,,
1i9pgpz,Oppo Find X3 Pro,0.6,,,,,,,,,,
1hala6r,Oppo Find X3 Pro,0.0,,,,,3.0,3.0,,,,
1h86sn9,Oppo Find X3 Pro,0.0,,,2.0,4.0,4.0,4.0,,3.0,4.0,4.0
1h0znsf,Oppo Find X3 Pro,0.3,,,,,,,,,,
1gv8guy,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hd5urv,Oppo Find X3 Pro,0.8,,5.0,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.8,5.0,,,,,,,,,
1gq5vx7,Oppo Find X3 Pro,0.1,,5.0,3.0,,,,,,,
1i2katq,Oppo Find X3 Pro,0.8,,,,,,,5.0,,,
1i7kb0z,Oppo Find X3 Pro,0.0,,,,,,,3.0,,,
1gsm34a,Oppo Find X3 Pro,0.75,,,,,4.0,,,,,
1guqega,Oppo Find X3 Pro,0.0,2.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
1h86sn9,Oppo Find X3 Pro,0.1,,,,,,,,,,
1if0pv4,Oppo Find X3 Pro,0.5,,,,4.0,,,,,,
1he0oaa,Oppo Find X3 Pro,-0.25,,2.0,,,,,,,,
1if0pv4,Oppo Find X3 Pro,-0.8,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1ic5n0r,Oppo Find X3 Pro,0.2,3.0,,,,,,,,,
1gv8guy,Oppo Find X3 Pro,-0.5,2.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,
1h0znsf,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1i11v2h,Oppo Find X3 Pro,-0.5,,,1.0,,,,,,,
1h5s7ty,Oppo Find X3 Pro,-0.6,,,,,,,,,,
1gxwwmc,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,0.2,,,2.0,4.0,4.0,3.0,,1.0,2.0,3.0
1he0oaa,Oppo Find X3 Pro,0.4,4.0,3.0,5.0,4.0,3.0,4.0,,,,
1guqega,Oppo Find X3 Pro,-0.25,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1h6ib71,Oppo Find X3 Pro,0.6,,,,,,,,,,
1hala6r,Oppo Find X3 Pro,-0.4,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1hvsynn,Oppo Find X3 Pro,0.8,,5.0,,,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.2,,2.0,,,,,,,,
1hwyo47,Oppo Find X3 Pro,-0.2,,3.0,,,,,,,,
1gy0jkr,Oppo Find X3 Pro,0.2,,,,,,,,,,
1hm2erb,Oppo Find X3 Pro,0.66,,5.0,,,,5.0,,,4.0,
1if36qz,Oppo Find X3 Pro,0.5,3.0,,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.8,,,,,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.4,,,,,,2.0,,,,
1id03qa,Oppo Find X3 Pro,-0.7,2.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,2.0
1gzcjpi,Oppo Find X3 Pro,0.25,,3.0,,,2.0,,,,,
1gzcjpi,Oppo Find X3 Pro,0.8,,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.6,3.0,4.0,,,3.0,,2.0,,,
1hm2erb,Oppo Find X3 Pro,-0.4,,2.0,,5.0,4.0,5.0,4.0,2.0,3.0,5.0
1h2wng8,Oppo Find X3 Pro,0.6,,4.0,,,,,,,,
1gq5vx7,Oppo Find X3 Pro,0.6,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1gxwwmc,Oppo Find X3 Pro,0.8,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,-0.5,,,,,,1.0,,,,
1hala6r,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,-0.5,,2.0,,,,,,,,
1h3m45h,Oppo Find X3 Pro,0.1,,,,,,,,,,
1hala6r,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,0.0,,,,,,,,,,
1idwt5l,Oppo Find X3 Pro,0.6,,,3.0,,,,,,,
1heow1s,Oppo Find X3 Pro,-0.6,,,,,,2.0,,,,
1if1coz,Oppo Find X3 Pro,-0.1,,,,,,3.0,,,,
1h41f61,Oppo Find X3 Pro,0.0,,,,,,,,,,
1i56zyi,Oppo Find X3 Pro,0.6,,,,,,,,,,
1if1coz,Oppo Find X3 Pro,0.05,3.0,,,3.0,,,,,,
1gprxvr,Oppo Find X3 Pro,0.0,,,,,,3.0,,,,
1h41f61,Oppo Find X3 Pro,0.2,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gv8guy,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.2,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
1h3m45h,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gzcjpi,Oppo Find X3 Pro,0.0,,,,,,,,,,
1ic5n0r,Oppo Find X3 Pro,0.0,,3.0,,3.0,,,,,,
1h3m45h,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h91eix,Oppo Find X3 Pro,0.0,,3.0,,,,2.0,3.0,,,
1h41f61,Oppo Find X3 Pro,0.1,,,,,,,,,,
1i2katq,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.3,,,,,,,,,,3.0
1gy7xqa,Oppo Find X3 Pro,0.1,,,,,,,,,,
1hjac5a,Oppo Find X3 Pro,0.2,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.6,,,,,,4.0,,,,
1hc23n8,Oppo Find X3 Pro,0.3333333333333333,,,5.0,5.0,5.0,5.0,,5.0,5.0,5.0
1h4bdrw,Oppo Find X3 Pro,0.5,,,,,,,,,,
1h4bdrw,Oppo Find X3 Pro,0.1,,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,1.0,,,,,5.0,,,,,
1gzcjpi,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.2,,3.0,,,,,,,,
1i9pgpz,Oppo Find X3 Pro,0.375,,,4.0,2.0,4.0,3.0,,,1.0,5.0
1ihf12g,Oppo Find X3 Pro,0.3,,,,,,3.0,,,,
1h6ib71,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gxwwmc,Oppo Find X3 Pro,0.125,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1i3h80t,Oppo Find X3 Pro,0.2,,,,,3.0,,,,,
1i3kjei,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h2wng8,Oppo Find X3 Pro,0.2,,,,,,,,,,4.0
1h6alxx,Oppo Find X3 Pro,0.2,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.1,,,,,,,,,,
1hobizg,Oppo Find X3 Pro,0.1,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1i55mvz,Oppo Find X3 Pro,0.625,,4.0,,,,,,,,
1g568eo,Oppo Find X3 Pro,1.0,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1ih3ri7,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hwnsix,Oppo Find X3 Pro,0.3,,3.0,,,,,,,,
1gv8guy,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1hm2erb,Oppo Find X3 Pro,-0.2,,2.0,,,,3.0,,,,
1i55mvz,Oppo Find X3 Pro,0.75,5.0,,,5.0,,,,,,
1g568eo,Oppo Find X3 Pro,0.5,,,,4.0,,,,,,
1h86sn9,Oppo Find X3 Pro,0.8,5.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0
1hjac5a,Oppo Find X3 Pro,-0.5,,,,,2.0,,2.0,,,1.0
1gy7xqa,Oppo Find X3 Pro,0.0,,,,,,,,,,
1i9pgpz,Oppo Find X3 Pro,0.2,3.0,3.0,,,,,,,,
1h8wx4o,Oppo Find X3 Pro,0.4,,,,,,,,,4.0,
1if36qz,Oppo Find X3 Pro,-0.7,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0
1gprxvr,Oppo Find X3 Pro,0.1,,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
1ianyrz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hm2erb,Oppo Find X3 Pro,0.8,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1ichjrp,Oppo Find X3 Pro,-0.4,,,,,,3.0,,,,
1gwa914,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1iirunj,Oppo Find X3 Pro,0.6,,,,,,4.0,,,,
1h11tbz,Oppo Find X3 Pro,0.8,,,,,,,,,,
1igu6ek,Oppo Find X3 Pro,0.8,,5.0,,,,,,,,
1ih3ri7,Oppo Find X3 Pro,-0.75,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1if36qz,Oppo Find X3 Pro,0.75,5.0,,,,,,,,,
1i55mvz,Oppo Find X3 Pro,0.2,,,,,2.0,2.0,,,,
1gxwwmc,Oppo Find X3 Pro,-0.4,,3.0,3.0,,,,,,,
1i884fy,Oppo Find X3 Pro,0.75,,,,2.0,5.0,4.0,5.0,1.0,3.0,4.0
1gwa914,Oppo Find X3 Pro,0.0,,,,,,,,,,
1if1coz,Oppo Find X3 Pro,0.25,3.0,,,,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.2,,,,,,2.0,,,,
1h3m45h,Oppo Find X3 Pro,0.9,,,,,,,,,,
1ihf12g,Oppo Find X3 Pro,0.4,,,,,,4.0,,,,
1i55mvz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1i2katq,Oppo Find X3 Pro,0.1,,,,,,,,,,
1i11v2h,Oppo Find X3 Pro,-0.25,,,2.0,,,,,,,
1gprxvr,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1heow1s,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h4bdrw,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h41f61,Oppo Find X3 Pro,0.0,,,,,,,,,,
1i55mvz,Oppo Find X3 Pro,0.3,,,,,,,,,,
1h2wng8,Oppo Find X3 Pro,0.6,4.0,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,1.0,5.0,,,,,,,,,
1hjac5a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1if1coz,Oppo Find X3 Pro,0.2,3.0,,,,,,,,,
1hwnsix,Oppo Find X3 Pro,-0.5,,,,,2.0,,,,,
1h11tbz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hbinok,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.4,,,,,,,,,,
1ianyrz,Oppo Find X3 Pro,0.5,3.0,,,,,,,,,
1heow1s,Oppo Find X3 Pro,0.6,4.0,3.0,3.0,,4.0,,,,3.0,
1i7kb0z,Oppo Find X3 Pro,-0.56,1.0,5.0,,5.0,2.0,5.0,5.0,4.0,5.0,
1id03qa,Oppo Find X3 Pro,-0.3,2.0,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1gy7xqa,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1i11v2h,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1igu6ek,Oppo Find X3 Pro,0.5,,,,,,,,,,
1h6ib71,Oppo Find X3 Pro,0.1,,,,,,,,,,
1h6alxx,Oppo Find X3 Pro,-0.2,,,,,,2.0,,,,
1hc23n8,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,0.4,,,,,,,,,,
1if0pv4,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gy7xqa,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gxwwmc,Oppo Find X3 Pro,-1.0,,,,,,,1.0,,,
1ih3ri7,Oppo Find X3 Pro,0.25,,,,,,,,,3.0,
1hc23n8,Oppo Find X3 Pro,0.2,,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.6,,,,,,,,,,
1igu6ek,Oppo Find X3 Pro,0.2,,,,,,,,,,
1h2wng8,Oppo Find X3 Pro,-0.5,,,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.4,,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,-0.25,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,0.0,,5.0,2.0,,4.0,4.0,4.0,2.0,4.0,5.0
1i3tzh1,Oppo Find X3 Pro,-0.6,3.0,,,,,,,,,
1heow1s,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,-0.1,,,4.0,,,,,,,
1h3m45h,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hy3b14,Oppo Find X3 Pro,-0.1,,3.0,,,,,,,,
1gv8guy,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1id03qa,Oppo Find X3 Pro,-0.25,,,,,,,,,,
1h86sn9,Oppo Find X3 Pro,0.8,,,,,4.0,,,,,
1gprxvr,Oppo Find X3 Pro,0.75,,,,,,,,,4.0,4.0
1h0znsf,Oppo Find X3 Pro,0.7,,,,,4.0,,,,,
1h0znsf,Oppo Find X3 Pro,-0.25,,,,,,,,,,
1gxwwmc,Oppo Find X3 Pro,0.2,,,3.0,,,,,,,
1h0znsf,Oppo Find X3 Pro,-0.3,,,,,,,,,,
1gv8guy,Oppo Find X3 Pro,0.8,,,,,,,,,,
1hc23n8,Oppo Find X3 Pro,0.8,,4.0,,,,,,,,
1gsm34a,Oppo Find X3 Pro,0.0,,,,,,,,,,
1gwa914,Oppo Find X3 Pro,0.1,,,,3.0,,,,,,
1hg0vsa,Oppo Find X3 Pro,0.2,3.0,,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0
1i2katq,Oppo Find X3 Pro,-0.2,,,,,,,,,,
1hwyo47,Oppo Find X3 Pro,0.3,,,,,,,,,,
1ianyrz,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h3m45h,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1gq5vx7,Oppo Find X3 Pro,0.6,,4.0,4.0,4.0,,,,,,
1hc23n8,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h4bdrw,Oppo Find X3 Pro,0.0,,,,,,,,,,
1h8wx4o,Oppo Find X3 Pro,0.0,,,,,,,,,,
1if1coz,Oppo Find X3 Pro,0.5,3.0,,,,,,,,,
1guqega,Oppo Find X3 Pro,0.0,,,,,,,,,,
1hwnsix,Oppo Find X3 Pro,0.5,,3.0,,5.0,,,,,,
1heow1s,Oppo Find X3 Pro,0.5,,,,,,,3.0,,4.0,
1h86sn9,Oppo Find X3 Pro,0.6,,,,5.0,,4.0,,,5.0,
1i55mvz,Oppo Find X3 Pro,0.125,,,,,,,,,,
1h0znsf,Oppo Find X3 Pro,0.6,4.0,3.0,5.0,5.0,5.0,4.0,,,,
1ianyrz,Oppo Find X3 Pro,0.1,,,,,,,,,,
1h11tbz,Oppo Find X3 Pro,0.4,4.0,,,4.0,,,,,,
1h86sn9,Oppo Find X3 Pro,0.0,,,,,4.0,,,,,
1i884fy,Oppo Find X3 Pro,0.625,,4.0,,,4.0,,,,,
1guqega,Oppo Find X3 Pro,0.75,4.0,3.0,,,5.0,,,,,
1hy3b14,Oppo Find X3 Pro,-0.4,,,,,,,,,,
1hbinok,Oppo Find X3 Pro,0.2,,,,,,,,,,
1hd5urv,Oppo Find X3 Pro,0.6,,4.0,,,,,,,,
1hala6r,Oppo Find X3 Pro,0.5,,,,,3.0,4.0,,,,
